類別編號,搜尋關鍵字,城市,景點名稱,Google 星級,評論數,地址
F6,水族館,基隆市,海龍王水族世界,4.3,426,200基隆市仁愛區南榮路301號
F6,水族館,基隆市,海洋之星水族館,4.5,148,200基隆市仁愛區愛五路11號1樓
F6,水族館,基隆市,銀河水族館,4.6,330,203基隆市中山區成功二路65號
F6,水族館,基隆市,法利昂水族館,4.5,31,20045基隆市仁愛區南榮路125號
F6,水族館,基隆市,上好水族,4.1,176,201基隆市信義區東明路54號
F6,水族館,基隆市,HiQ水族生活館,4.6,109,205基隆市暖暖區暖暖街256號
F6,水族館,基隆市,吉祥水族館,4.4,52,202基隆市中正區祥豐街185號
F6,水族館,基隆市,潮境海洋中心,4.4,213,202基隆市中正區
F6,水族館,基隆市,小寶貝寵物水族百貨店,3.9,80,200基隆市仁愛區仁四路10號
F6,主題樂園,基隆市,彈珠福利社-基隆廟口店,5.0,998,200基隆市仁愛區愛四路51號
F6,主題樂園,基隆市,樂飛親子遊樂館,4.9,627,202基隆市中正區信一路177號11樓
F7,古蹟,基隆市,許梓桑古厝,3.9,425,200基隆市仁愛區爱四路2巷15號
F7,古蹟,基隆市,基隆市定古蹟市長官邸(松浦新平宅),3.9,176,202基隆市中正區中正路261號
F7,古蹟,基隆市,基隆要塞司令部,4.4,1140,202基隆市中正區祥豐街46號202
F7,古蹟,基隆市,社寮電燈所,4.0,531,202基隆市中正區
F7,古蹟,基隆市,基隆要塞司令官邸,4.3,649,202基隆市中正區中正路230號
F7,古蹟,基隆市,基隆正濱舊漁會大樓,4.2,441,202基隆市中正區中正路391號
F7,古蹟,基隆市,大沙灣石圍遺構 | 大沙灣考古遺址,4.2,51,202基隆市中正區台2線103號
F7,古蹟,基隆市,沙灣歷史文化園區,4.1,44,202基隆市中正區中正路111號
F7,古蹟,基隆市,劉銘傳隧道,3.9,679,204基隆市安樂區崇德路129號
F7,古蹟,基隆市,百年防空洞,4.2,125,200基隆市仁愛區精一路8號號旁
F7,古蹟,基隆市,基隆嶼燈塔,4.6,487,202基隆市中正區基隆嶼
F7,古蹟,基隆市,福氣委託行,4.6,196,200基隆市仁愛區忠四路20號
F7,古蹟,基隆市,頂石閣砲台,3.6,80,202基隆市中正區正榮街
F7,古蹟,基隆市,海門天險,4.2,479,202基隆市中正區壽山路
F7,古蹟,基隆市,北白川宮能久親王紀念碑,3.7,194,202基隆市中正區中船路112巷68號
F7,古蹟,基隆市,西二倉庫,4.3,59,200基隆市仁愛區港西街16號
F7,古蹟,基隆市,仙洞巖最勝寺,4.3,1074,20343基隆市中山區仁安街1號
F7,古蹟,基隆市,基隆慶安宮,4.6,1234,200基隆市仁愛區忠二路1號
F7,古蹟,基隆市,海港大樓,3.9,129,200基隆市仁愛區港西街6號
F7,古蹟,基隆市,基隆十二生肖橋,3.9,391,200基隆市仁愛區信一路仁一路兩岸
F7,古蹟,基隆市,暖暖淨水廠百年幫浦間,4.2,163,205基隆市暖暖區暖暖街277-275號
F7,古蹟,基隆市,和平島龍目井,3.2,86,202基隆市中正區和一路2巷No. 11-25
F7,古蹟,基隆市,基隆築港殉職者紀念碑,4.0,63,203基隆市中山區中山三路103巷
F7,古蹟,基隆市,基隆二二八紀念碑,4.2,113,202基隆市中正區
F7,古蹟,基隆市,槓子寮砲臺 庫房區,4.1,37,202基隆市中正區
F7,古蹟,基隆市,阿根納造船廠遺構,4.0,6212,202基隆市中正區正濱路116巷1號
F7,廟宇,基隆市,基隆奠濟宮,4.5,554,200基隆市仁愛區仁三路27-2號
F7,廟宇,基隆市,基隆 社寮 天后宮 (天上聖母),4.7,129,202基隆市中正區和一路84巷16號
F7,廟宇,基隆市,基隆 聖安宮 (天上聖母),4.7,186,20343基隆市中山區中山三路111巷59號
F7,廟宇,基隆市,基隆玄天宮,4.9,44,204基隆市安樂區新西街2巷60號 之 8 號
F7,廟宇,基隆市,和平島天顯宮,4.5,664,202基隆市中正區和平街118號
F7,廟宇,基隆市,大竿林代天宮仙公廟孚佑帝君,4.2,96,20347基隆市中山區中和路138號
F7,廟宇,基隆市,基隆護國城隍廟,4.4,400,200基隆市仁愛區忠一路7號
F7,廟宇,基隆市,基隆開基老大公廟,4.2,106,204基隆市安樂區樂一路76巷37號
F7,廟宇,基隆市,基隆濟安宮,4.8,32,No. 42號 義七路 信義區基隆市201
F7,廟宇,基隆市,基隆 八斗子 度天宮 (天上聖母),4.6,114,202基隆市中正區八斗街96巷32-1號
F7,廟宇,基隆市,基隆通淮宮-關聖帝君,4.4,32,20349基隆市中山區西定路104巷68號由80巷進入
F7,廟宇,基隆市,基隆 南天宮 (天公廟),4.3,73,200基隆市仁愛區南榮路231巷35號
F7,廟宇,基隆市,八斗子福清宮,4.5,74,202基隆市中正區八斗街1號
F7,廟宇,基隆市,代明宮,4.4,35,200基隆市仁愛區忠三路34號2 樓
F7,廟宇,基隆市,寶明寺,4.4,162,200基隆市仁愛區南榮路463巷36號
F7,廟宇,基隆市,基隆道玄宮,4.3,33,201基隆市信義區壽山路10號
F7,廟宇,基隆市,清水巖,4.4,36,206基隆市七堵區泰安路2巷10號
F7,廟宇,基隆市,基隆新朝宮,4.5,35,203基隆市中山區中山二路105巷78-1號
F7,廟宇,基隆市,基隆七堵慶濟宮,4.4,249,206基隆市七堵區開元路92號
F7,廟宇,基隆市,基隆 暖暖 安德宮 (天上聖母),4.4,54,205基隆市暖暖區暖暖街63號
F7,廟宇,基隆市,社寮島社靈廟林溫傅三府王爺,4.3,52,20246基隆市中正區和一路144號
F7,廟宇,基隆市,基隆北聖宮,4.4,61,201基隆市信義區崇法街176巷2號
F7,廟宇,基隆市,廈門福海宮,4.7,35,201基隆市信義區教孝街55巷11弄16號
F7,廟宇,基隆市,基隆百福宮,4.2,48,206基隆市七堵區福一街136號
F7,廟宇,基隆市,獅球嶺平安宮,4.1,114,200基隆市仁愛區獅球路48巷175之3號
F7,廟宇,基隆市,佛光山極樂寺,4.4,509,202基隆市信義區信二路270號
F7,廟宇,基隆市,六堵代天府,4.5,39,206基隆市七堵區工建路104巷17-5號
F7,廟宇,基隆市,基隆法王寺,4.7,35,200基隆市仁愛區龍安街198巷4弄17號
F7,廟宇,基隆市,淨因寺,4.2,50,203基隆市中山區中山一路145巷62號
F7,廟宇,基隆市,浮雲寺,4.5,33,202基隆市中正區平一路12號
F7,廟宇,基隆市,財團法人臺灣省基隆市靈泉禪寺,4.4,208,20150基隆市信義區六和街1號
F7,廟宇,基隆市,基隆楞嚴寺,4.5,37,201基隆市信義區信二路6巷55號
F7,廟宇,基隆市,十方大覺禪寺,4.3,195,204基隆市安樂區崇德路10巷67號
F7,紀念館,基隆市,永念庭生命典藏館,4.5,102,205基隆市暖暖區興隆街14-15號
F7,紀念館,基隆市,燈塔文物館,4.0,92,203基隆市中山區光華路11號
F7,紀念館,基隆市,基隆市原住民文化會館,3.9,640,202基隆市中正區正濱路116巷75號
F7,紀念館,基隆市,太平輪遇難旅客紀念碑,3.9,53,202基隆市中正區東海街1號
F7,紀念館,基隆市,台北聖城事業股份有限公司,4.3,136,201基隆市信義區深澳坑路340-7號
F7,紀念館,基隆市,基隆市文化觀光局,4.2,85,202基隆市中正區信一路181號
F7,紀念館,基隆市,欣欣安樂園：紀念墓園、金陵寶塔,4.8,39,206基隆市七堵區大華三路45-10號
F7,紀念館,基隆市,基隆市立殯儀館,3.4,55,200基隆市仁愛區南榮路509巷2號
F7,紀念館,基隆市,東家館,4.2,1218,203基隆市中山區西定路76號
F7,紀念館,基隆市,基隆市立殯葬管理所納骨塔,3.8,33,基隆市仁愛區南榮路509巷1號
F7,紀念館,基隆市,旭丘指揮所,4.3,327,202基隆市中正區正榮街101號
F7,紀念館,基隆市,西班牙諸聖教堂考古遺址,4.4,72,202基隆市中正區平一路25號
F7,歷史城鎮,基隆市,白米甕尖(射擊指揮所）,4.4,96,203基隆市中山區
F7,歷史城鎮,基隆市,義二路老街,3.9,117,202基隆市中正區義二路
F7,歷史城鎮,基隆市,十八羅漢洞,3.9,31,202基隆市中正區中船路112巷30弄95-1號
F7,歷史城鎮,基隆市,基隆仙洞巖,4.4,242,203基隆市中山區仁安街29-17號
F7,歷史城鎮,基隆市,基隆港好食城,4.5,558,202004基隆市中正區中正路3號2F
F7,歷史城鎮,基隆市,舊七堵車站 （前站）,4.3,364,206基隆市七堵區光明路23號
F7,歷史城鎮,基隆市,基隆廟口夜市,4.2,73985,200基隆市仁愛區玉田里仁三路
F7,歷史城鎮,基隆市,主普壇,4.2,313,202基隆市中正區壽山路
F7,教堂,基隆市,基隆教會,4.7,41,200基隆市仁愛區延平街11號
F7,教堂,基隆市,基隆靈糧堂,4.6,47,202基隆市中正區信一路177號13樓
F7,教堂,基隆市,臺灣基督長老教會 基隆教會,4.4,35,200基隆市仁愛區仁三路32號
F7,教堂,基隆市,真耶穌教會基隆教會,4.6,35,20041基隆市仁愛區忠三路99號2樓
F7,教堂,基隆市,Badou True Jesus Church,4.8,46,202基隆市中正區和豐街9號
F7,教堂,基隆市,基督教基隆浸信會,4.5,53,201基隆市中正區信二路272號201
F7,教堂,基隆市,臺灣基督長老教會 安樂教會,4.2,52,203基隆市中山區西定路130號
F7,教堂,基隆市,基隆市召會,4.7,49,201基隆市信義區信二路225號
F7,教堂,基隆市,浸信會榮光堂,4.5,32,200基隆市仁愛區仁一路297號
F7,教堂,基隆市,貴格會崇信教會,4.6,56,206基隆市七堵區大華一路63-1號
F7,教堂,基隆市,浸信會暖暖聖光堂,4.8,46,205基隆市暖暖區東勢街28-1號
F8,棒球場,基隆市,基隆市立棒壘球場,3.7,90,204基隆市安樂區基金一路129巷2號
F8,釣魚場,基隆市,山泉水餐廳(預約制)附設釣魚,4.2,118,206基隆市七堵區華新二路97巷8-1號
F8,釣魚場,基隆市,玉龍捌號金船長-夜釣體驗-基隆嶼登島,4.9,1372,202基隆市中正區北寧路211號
F8,釣魚場,基隆市,華倫號遊艇海釣船-基隆夜釣體驗-基隆嶼登島,4.9,3423,202基隆市中正區北寧路211號
F8,釣魚場,基隆市,基隆港東岸防波堤,4.2,245,"Unnamed Rd, 中正區基隆市202"
F8,釣魚場,基隆市,八斗子漁港,4.0,253,202基隆市中正區
F8,釣魚場,基隆市,永安168基隆嶼旅遊觀光海釣(登基隆嶼報到處),4.8,97,202基隆市中正區北寧路211號
F8,釣魚場,基隆市,望海巷漁港,4.2,206,202基隆市中正區北寧路
F8,釣魚場,基隆市,基隆白燈碼頭,4.4,43,基隆市中正區
F8,釣魚場,基隆市,豐稔釣蝦場行,3.3,233,202基隆市中正區豐稔街121號
F8,釣魚場,基隆市,定置漁場三代目 The Fishery 正濱漁港,4.3,642,202基隆市中正區中正路541號B1
F8,釣魚場,基隆市,長潭里漁港,4.3,153,202基隆市中正區北寧路369巷
F8,釣魚場,基隆市,萬豪168海釣觀光娛樂船,4.8,31,202基隆市中正區北寧路211號
F8,釣魚場,基隆市,太陽蝦場（早上10點-凌晨02點）,4.4,482,206基隆市七堵區百六街126號
F8,釣魚場,基隆市,快樂城,3.9,351,206基隆市七堵區百七街26號
F8,釣魚場,基隆市,基隆平價釣具商店,4.0,151,202基隆市中正區中正路216號
F8,釣魚場,基隆市,七分寮休閒釣魚,4.3,78,206基隆市七堵區華新二路140號之 5
F8,釣魚場,基隆市,潮境釣具,4.9,269,202基隆市中正區北寧路422號
F8,釣魚場,基隆市,北海釣具行,4.2,225,204基隆市安樂區基金一路214-10號
F8,釣魚場,基隆市,崁仔頂漁市,4.2,6259,200基隆市仁愛區孝一路
F8,釣魚場,基隆市,鉅隆號專業海釣船,4.4,36,202基隆市中正區北寧路211號號
F8,釣魚場,基隆市,七海釣具,4.3,118,202基隆市中正區中正路400-3號
F8,釣魚場,基隆市,漁船停靠站,3.9,38,202基隆市中正區
F8,釣魚場,基隆市,暫移八斗子碧砂漁港登船~晉龍號遊艇船隊 基隆嶼登島旅遊 海釣體驗,4.1,81,203基隆市中山區協和街
F8,釣魚場,基隆市,威海釣具,4.5,149,202基隆市中正區中正路160號
F8,釣魚場,基隆市,麗瑛釣具,4.0,263,202基隆市中正區中正路124號
F8,釣魚場,基隆市,漁拓釣具基隆店,4.0,153,202基隆市中正區中正路102號
F8,釣魚場,基隆市,永隆釣具,4.7,55,206基隆市七堵區明德一路205號
F8,釣魚場,基隆市,鯊魚釣具,4.3,100,202基隆市中正區中正路356號
F8,釣魚場,基隆市,基隆區漁會正濱魚市場,3.9,256,202基隆市中正區中正路393巷1號
F8,釣魚場,基隆市,和平島觀光漁市,3.7,1454,202基隆市中正區和一路2巷
F8,釣魚場,基隆市,上海釣具,4.7,41,202基隆市中正區中正路126號
F8,運動公園,基隆市,七堵百福公園,3.8,36,206基隆市七堵區206
F8,運動公園,基隆市,永安綜合公園,4.2,96,206基隆市七堵區崇孝街2-18號
F8,運動公園,基隆市,三角公園,4.1,67,205基隆市暖暖區暖暖街610巷2-6號
F8,運動公園,基隆市,基隆市立網球場,4.0,53,204基隆市安樂區安和一街137巷8號
F8,運動公園,基隆市,基隆市中正籃網球場,4.3,62,201基隆市信義區壽山路
F8,運動公園,基隆市,教忠休閒公園,3.7,152,201基隆市信義區教忠街121巷94號
F8,運動公園,基隆市,德和公園,3.3,109,203基隆市中山區復興路212巷
F8,運動公園,基隆市,生肖公園,3.4,72,基隆市七堵區206
F8,運動公園,基隆市,長興公園,3.8,81,206基隆市七堵區東新街37巷3號
F8,運動公園,基隆市,百七街公園,3.5,32,206基隆市七堵區百七街101巷10號
F9,夜市,基隆市,李仔串糖葫蘆（基隆廟口夜市必吃）,4.8,67,200基隆市仁愛區愛四路51號
F9,夜市,基隆市,七堵夜市,4.0,2070,206基隆市七堵區明德一路
F9,夜市,基隆市,陳記泡泡冰創始店,3.6,1199,200基隆市仁愛區仁三路25號廟口第41號攤
F9,夜市,基隆市,八斗子假日夜市,3.9,4992,202基隆市中正區北寧路262號
F9,美食街,基隆市,隱家茶寮 基隆雨都篇,4.7,1099,200基隆市仁愛區愛二路54巷11號1樓
F9,美食街,基隆市,基隆 孝三 大腸圈,4.2,3946,200基隆市仁愛區孝三路99巷3號
F9,美食街,基隆市,基隆紀家豬腳原汁專家(必吃美食、平價小吃、人氣銅板料理),3.6,1675,200基隆市仁愛區愛四路29號2樓
F9,美食街,基隆市,金蠔呷小吃店/基隆美食/ 傳統小吃 / 蚵仔煎/ 蚵仔蓋飯,4.5,382,202基隆市中正區義二路179巷1號
F9,美食街,基隆市,基隆仁愛市場-兩全天婦羅,4.0,396,200基隆市仁愛區花台4號（仁愛市場轉角樓梯旁
F9,美食街,基隆市,漁闆娘,4.8,338,200001基隆市仁愛區牛仔街123.124號攤販區
F9,美食街,基隆市,基隆簡家蚵仔煎,3.8,1598,200基隆市仁愛區孝三路93號
F9,美食街,基隆市,朱添鮮魚號,3.3,3909,200基隆市仁愛區仁四路45號
F9,美食街,基隆市,A6263吳姳麵館,4.3,1368,200基隆市仁愛區愛三路21號2樓
F9,美食街,基隆市,金茶壺八寶冬粉（基隆廟口美食70年老字號）,4.8,1154,200基隆市仁愛區仁四路8號
F9,美食街,基隆市,基隆「阿不拉海鮮」,4.7,1084,200基隆市仁愛區華一街18號
F9,美食街,基隆市,阿華炒麵,4.0,4677,200基隆市仁愛區愛四路1-3號
F9,美食街,基隆市,天一香肉焿順,4.3,2593,200基隆市仁愛區仁三路27-1號
F9,美食街,基隆市,三坑菜頭滷,3.9,1497,200基隆市仁愛區龍安街146號
F9,美食街,基隆市,邦彼諾 Bambino,4.4,1550,200基隆市仁愛區港西街4號
F9,美食街,基隆市,榮生魚片,4.3,5121,200基隆市仁愛區成功一路118巷3弄2號
F9,美食街,基隆市,長腳麵食,4.1,2306,200基隆市仁愛區孝三路99巷1號
F9,美食街,基隆市,刈堡Oden （店休：每週一）,4.8,43,200基隆市仁愛區孝一路23巷19號
F9,美食街,基隆市,古月香熬粹牛肉麵,4.5,2125,204基隆市安樂區麥金路421巷6號
F9,美食街,基隆市,刈堡BAO（店休：每週一）,4.6,267,200基隆市仁愛區孝一路23巷3弄1號
F9,美食街,基隆市,劉家50年老店臭豆腐,3.9,865,200基隆市仁愛區港西街19號
F9,美食街,基隆市,三姐妹餐飲店,4.1,2514,200基隆市仁愛區孝四路7號
F9,美食街,基隆市,喜富味中日美食屋,4.7,393,203基隆市中山區中山一路123號
F9,美食街,基隆市,基隆外木山烤鴨,4.5,1530,204基隆市安樂區湖海路二段140號
F9,美食街,基隆市,金龍肉焿,4.1,4147,202基隆市中正區中船路94號
F9,美食街,基隆市,多吃一點,4.3,624,200基隆市仁愛區愛二路27號
F9,美食街,基隆市,老牌莊燒邁大王,4.2,262,203基隆市中山區成功二路49號
F9,美食街,基隆市,王記天婦羅,3.5,683,200基隆市仁愛區仁三路60號左前(16號攤位
F9,美食街,基隆市,吳家鐤邊趖,3.7,1368,200基隆市仁愛區仁三路27-3號
F9,美食街,基隆市,巷弄有一鍋,4.9,2779,200基隆市仁愛區愛三路49巷14號1樓
F9,美食街,基隆市,珍味鮮平價海鮮,4.1,85,200基隆市仁愛區成功一路118巷9弄1號
F9,美食街,基隆市,十二堂,4.2,403,202基隆市中正區正豐街93號1樓
F9,美食街,基隆市,三角窗麵擔,4.3,1117,200基隆市仁愛區忠三路52號
F9,美食街,基隆市,仁愛市場,4.1,12972,200基隆市仁愛區愛三路21號
F9,美食街,基隆市,莫初拾六樓景觀KTV餐廳,4.7,1095,200基隆市仁愛區愛三路87號2 樓
F9,美食街,基隆市,華三街_大腸蚵仔麵線,4.8,52,200基隆市仁愛區華三街20號號旁
F9,美食街,基隆市,基隆魚丸伯仔,3.9,1365,200基隆市仁愛區愛二路56號
F9,美食街,基隆市,李記古早味小時候大餅,4.5,259,200009基隆市仁愛區愛四路
F9,美食街,基隆市,小義城義大利麵 基隆店,4.8,931,200基隆市仁愛區孝二路93巷2號
F9,美食街,基隆市,正豐鵝肉專賣店,4.1,1040,200基隆市仁愛區成功一路118巷5號
F9,美食街,基隆市,陳食滋味,4.5,567,200基隆市仁愛區港西街33號
F9,美食街,基隆市,基隆廟口 12號攤乾麵餛飩湯排骨麵,4.5,76,200基隆市仁愛區仁三路
F9,美食街,基隆市,世盛一口吃香腸 - 基隆廟口,3.7,1246,200基隆市仁愛區
F9,美食街,基隆市,仁愛市場218美食,4.7,32,200基隆市仁愛區仁四路49號2樓(Ｄ50
F9,美食街,基隆市,基隆菊姐大腸圈 - 原孝三路三兄弟,4.0,1404,200基隆市仁愛區孝二路93巷12號
F9,美食街,基隆市,龍門客棧麵店,4.1,435,202基隆市中正區中正路28號
F9,美食街,基隆市,基隆流浪頭米粉湯,3.8,504,203基隆市中山區中華路5巷14號
